ticker,model_name,model_filename,model_path,model_type,mode_suffix,total_trades,winning_trades,losing_trades,win_rate_pct,total_pnl_rub,total_pnl_pct,profit_factor,max_drawdown_rub,max_drawdown_pct,sharpe_ratio,long_trades,short_trades,avg_win_rub,avg_loss_rub,best_trade_rub,worst_trade_rub,avg_confidence,avg_tp_distance_pct,avg_sl_distance_pct,avg_rr_ratio,signals_with_tp_sl_pct,signals_with_correct_sl_pct
NRG6,rf_NRG6_15_15min,rf_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NRG6_15_15min.pkl,rf,15min,113,68,45,60.17699115044248,11447.29974356588,114.4729974356588,2.8928352082306628,1439.5625014040234,6.483090964780777,7.572576925233088,680,536,257.2794099728232,-134.3933363241355,504.0635879999993,-477.76171399999976,0.6822706353123749,2.423218153283802,0.9692872613135216,2.499999999999998,100.0,43.83223684210527
NRG6,quad_ensemble_NRG6_15_15min,quad_ensemble_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_NRG6_15_15min.pkl,quad,15min,114,67,47,58.77192982456141,10884.737310675886,108.84737310675885,2.6962689278489402,1348.7536205873294,6.2867987039462685,7.078008832941957,661,524,258.2329459528812,-136.52915038653546,490.9328625000001,-477.76171399999976,0.752760425469114,2.4613765580503055,0.9845506232201228,2.4999999999999987,100.0,43.79746835443038
NRG6,ensemble_NRG6_15_15min,ensemble_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NRG6_15_15min.pkl,ensemble,15min,114,67,47,58.77192982456141,10867.483609111969,108.6748360911197,2.6881223721644187,1361.8368259034469,6.39186705401213,7.060437052969975,679,533,258.28506893513645,-136.97055339451433,490.9328625000001,-477.76171399999976,0.7436756003247403,2.462957448431826,0.9851829793727315,2.4999999999999973,100.0,43.72937293729373
NRG6,xgb_NRG6_15_15min,xgb_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NRG6_15_15min.pkl,xgb,15min,115,66,49,57.391304347826086,10697.644490899842,106.97644490899843,2.656001619409824,1484.8501979034481,6.9845887766527115,6.921498655932405,679,534,259.96315790665454,-131.83518226406846,490.9328625000001,-477.76171399999976,0.8126887272233548,2.450152940907703,0.9800611763630823,2.499999999999997,100.0,43.7757625721352
NRG6,triple_ensemble_NRG6_15_15min,triple_ensemble_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NRG6_15_15min.pkl,triple,15min,116,67,49,57.758620689655174,10710.54454292532,107.1054454292532,2.6277284679347144,1349.3986180925822,6.341100821439362,6.864534172438595,674,533,258.0686654719183,-134.28685803455542,490.9328625000001,-477.76171399999976,0.766390282960086,2.449816729145474,0.9799266916581906,2.4999999999999973,100.0,43.74482187241094
PTH6,xgb_PTH6_15_15min,xgb_PTH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_PTH6_15_15min.pkl,xgb,15min,121,75,46,61.98347107438017,8973.066092558576,89.73066092558575,2.7128297298408883,767.5791530709757,4.248637848358329,6.682900835149252,629,496,189.4907204503146,-113.8856074177181,558.9714000000004,-543.8838000000004,0.8342214529671945,2.2109133718234197,0.8843653487293686,2.4999999999999982,100.0,33.68888888888889
PTH6,ensemble_PTH6_15_15min,ensemble_PTH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_PTH6_15_15min.pkl,ensemble,15min,120,74,46,61.66666666666667,8908.343513901906,89.08343513901904,2.700475117072903,767.5791530709757,4.263913182109545,6.665832437753739,629,487,191.176776420499,-113.8856074177181,558.9714000000004,-543.8838000000004,0.7516474416729475,2.2192866686449357,0.8877146674579751,2.499999999999998,100.0,33.87096774193548
PTH6,triple_ensemble_PTH6_15_15min,triple_ensemble_PTH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_PTH6_15_15min.pkl,triple,15min,121,74,47,61.15702479338842,8919.403257678197,89.19403257678198,2.6711019434153083,822.8067530709777,4.480163384249234,6.5575646162762675,629,486,192.66001896084978,-113.56251373244018,558.9714000000004,-543.8838000000004,0.7848453270724871,2.238296115329447,0.8953184461317791,2.499999999999999,100.0,34.17040358744395
SVH6,quad_ensemble_SVH6_15_15min,quad_ensemble_SVH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_SVH6_15_15min.pkl,quad,15min,112,68,44,60.71428571428571,12915.21123463166,129.1521123463166,2.789841573757536,1251.4250098287594,5.692083679375762,6.192516700740713,625,503,296.0448777777826,-163.9963739603992,1236.0746249999997,-836.4277749999997,0.7629289212749664,2.6260441891460062,1.0504176756584018,2.5000000000000018,100.0,26.152482269503547
S1H6,quad_ensemble_S1H6_15_15min,quad_ensemble_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_S1H6_15_15min.pkl,quad,15min,115,70,45,60.86956521739131,13373.367972696771,133.7336797269677,2.7730264676533722,1633.9379446729035,6.758764776242791,6.106951040171987,622,502,298.80065870032803,-167.6150696961378,1252.666770000001,-954.5385300000007,0.768002211754166,2.62567224991281,1.0502688999651246,2.4999999999999982,100.0,25.444839857651246
PTH6,quad_ensemble_PTH6_15_15min,quad_ensemble_PTH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_PTH6_15_15min.pkl,quad,15min,119,71,48,59.66386554621849,8148.268272233632,81.48268272233632,2.488388181967284,767.5791530709794,4.376366080962174,6.048398015835913,628,477,191.87080054901958,-114.05330347389086,558.9714000000004,-543.8838000000004,0.766668635546753,2.2435277439794294,0.8974110975917717,2.5,100.0,33.84615384615385
S1H6,triple_ensemble_S1H6_15_15min,triple_ensemble_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_S1H6_15_15min.pkl,triple,15min,116,70,46,60.3448275862069,13278.566745372551,132.78566745372552,2.7411474691361164,1633.9379446729035,6.785373219945138,6.026441306683421,628,509,298.6413949342462,-165.78980217444973,1252.666770000001,-954.5385300000007,0.7827093112755323,2.6189968308048406,1.0475987323219367,2.499999999999999,100.0,25.241864555848725
S1H6,rf_S1H6_15_15min,rf_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_S1H6_15_15min.pkl,rf,15min,116,71,45,61.206896551724135,13172.671806621544,131.72671806621543,2.7460698533205727,1633.9379446729035,6.8810851696938045,6.025633931537899,647,508,291.7866979227938,-167.64852768659622,1252.666770000001,-954.5385300000007,0.67843699445543,2.589363804968986,1.0357455219875944,2.5,100.0,24.675324675324674
SVH6,triple_ensemble_SVH6_15_15min,triple_ensemble_SVH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_SVH6_15_15min.pkl,triple,15min,113,67,46,59.29203539823009,12671.63270788379,126.71632707883789,2.710782482267887,1251.4250098287594,5.566077472013894,6.005393678740722,627,515,299.6799236545514,-161.02004732545998,1236.0746249999997,-836.4277749999997,0.7710029680205319,2.641831955044104,1.0567327820176409,2.5000000000000018,100.0,26.182136602451838
S1H6,ensemble_S1H6_15_15min,ensemble_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_S1H6_15_15min.pkl,ensemble,15min,117,70,47,59.82905982905983,13225.959985207282,132.25959985207282,2.720650837779922,1633.9379446729035,6.80238583677598,5.968323105975787,629,508,298.75090056558764,-163.54474583795425,1252.666770000001,-954.5385300000007,0.7559860403756293,2.608066717164394,1.043226686865758,2.499999999999999,100.0,25.065963060686013
SVH6,rf_SVH6_15_15min,rf_SVH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_SVH6_15_15min.pkl,rf,15min,113,67,46,59.29203539823009,12497.675158740978,124.97675158740978,2.6346840212055205,1251.4250098287594,5.589722569534988,5.8650734157672,623,534,300.64165229697244,-166.2025118512213,1236.0746249999997,-836.4277749999997,0.6607971628892337,2.637136465225093,1.0548545860900365,2.5000000000000018,100.0,25.842696629213485
S1H6,triple_ensemble_S1H6_60_1h,triple_ensemble_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_S1H6_60_1h.pkl,triple,1h,23,12,11,52.17391304347826,4541.897116674061,45.41897116674061,2.5426118162567772,1563.022070494715,11.145602645434364,5.8583808370321195,103,76,623.8489572996037,-267.66276099283476,1447.7152999999996,-922.6415499999997,0.7717715523621725,5.522541044467084,2.209016417786836,2.4999999999999973,100.0,6.70391061452514
S1H6,xgb_S1H6_60_1h,xgb_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_S1H6_60_1h.pkl,xgb,1h,23,12,11,52.17391304347826,4541.897116674061,45.41897116674061,2.5426118162567772,1563.022070494715,11.145602645434364,5.8583808370321195,104,76,623.8489572996037,-267.66276099283476,1447.7152999999996,-922.6415499999997,0.8420742944530819,5.522541044467084,2.209016417786836,2.4999999999999973,100.0,6.666666666666667
SVH6,ensemble_SVH6_15_15min,ensemble_SVH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_SVH6_15_15min.pkl,ensemble,15min,112,66,46,58.92857142857143,12186.9163446895,121.869163446895,2.6450236147820667,1251.4250098287594,5.68872160530374,5.84071795787792,628,533,296.8980269416221,-161.05116159690357,1236.0746249999997,-836.4277749999997,0.7439495117646412,2.6269621146744018,1.0507848458697602,2.5000000000000013,100.0,25.925925925925924
S1H6,xgb_S1H6_15_15min,xgb_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_S1H6_15_15min.pkl,xgb,15min,117,69,48,58.97435897435898,12730.570967705,127.30570967704999,2.6818330756162148,1633.9379446729035,7.141608907748761,5.836164367484215,628,510,294.2033712721768,-157.69711770990028,1252.666770000001,-954.5385300000007,0.8274261001338307,2.6164738874410416,1.0465895549764173,2.4999999999999987,100.0,25.13181019332162
SVH6,ensemble_SVH6_60_1h,ensemble_SVH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_SVH6_60_1h.pkl,ensemble,1h,22,11,11,50.0,4300.577398946261,43.00577398946261,2.476815249901521,1480.983075,10.612084477375017,5.725370911436903,107,82,655.6944802677255,-264.73289854533806,1450.6267549999998,-836.4277749999997,0.6958837390728957,5.62694974806582,2.2507798992263273,2.500000000000001,100.0,5.291005291005291
NGG6,xgb_NGG6_15_15min,xgb_NGG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NGG6_15_15min.pkl,xgb,15min,117,68,49,58.119658119658126,10032.79046020209,100.32790460202091,2.331464681194718,1625.7159345,9.376570793517953,5.354642777058247,672,552,258.3521138319524,-153.77863837491188,729.642605000001,-1395.2219384999987,0.8241015364471663,2.3501813137645926,0.9400725255058363,2.5000000000000018,100.0,42.97385620915033
NGG6,rf_NGG6_15_15min,rf_NGG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NGG6_15_15min.pkl,rf,15min,116,67,49,57.758620689655174,9913.251724242204,99.13251724242204,2.3382841765711104,1625.7159345,9.603198806410154,5.344806695482191,671,558,258.5176975222614,-151.1721226479452,729.642605000001,-1395.2219384999987,0.6782885477808672,2.3593816684908417,0.9437526673963359,2.500000000000002,100.0,42.148087876322215
NGG6,triple_ensemble_NGG6_15_15min,triple_ensemble_NGG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NGG6_15_15min.pkl,triple,15min,117,68,49,58.119658119658126,9993.151998583253,99.93151998583252,2.326954979086025,1625.7159345,9.376570793517953,5.339582321486427,662,554,257.70650015797037,-153.69163290119866,729.642605000001,-1395.2219384999987,0.7861926206712172,2.350100923429071,0.9400403693716279,2.500000000000001,100.0,42.84539473684211
NGG6,quad_ensemble_NGG6_15_15min,quad_ensemble_NGG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_NGG6_15_15min.pkl,quad,15min,115,67,48,58.26086956521739,9818.548329567671,98.18548329567672,2.314492577864663,1625.7159345,9.47195852658,5.3067323504998996,650,547,258.0299591595405,-155.61372779419887,729.642605000001,-1395.2219384999987,0.770654108028889,2.3579581725879417,0.9431832690351762,2.5000000000000013,100.0,42.857142857142854
SVH6,xgb_SVH6_15_15min,xgb_SVH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_SVH6_15_15min.pkl,xgb,15min,112,64,48,57.14285714285714,10999.076613259338,109.99076613259338,2.416385921651444,1251.4250098287594,6.009988799163756,5.286748970469583,630,527,293.1979628702717,-161.7831877174596,1236.0746249999997,-836.4277749999997,0.8212122097611427,2.623394798009083,1.0493579192036329,2.500000000000001,100.0,25.75626620570441
PTH6,rf_PTH6_15_15min,rf_PTH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_PTH6_15_15min.pkl,rf,15min,122,70,52,57.377049180327866,7377.812813639346,73.77812813639346,2.2177269712620045,822.8067530709741,4.606736875741839,5.244131022767883,659,469,191.94983595159695,-116.51299428793178,558.9714000000004,-543.8838000000004,0.6735340520185166,2.2644509885296955,0.9057803954118794,2.499999999999997,100.0,33.51063829787234
S1H6,rf_S1H6_60_1h,rf_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_S1H6_60_1h.pkl,rf,1h,22,11,11,50.0,4025.129723013486,40.25129723013486,2.253767769541356,1563.022070494715,11.34392460886433,5.22107745904347,99,77,657.7778711450223,-291.8569872347056,1447.7152999999996,-922.6415499999997,0.6749912705409277,5.603032993427773,2.2412131973711107,2.4999999999999982,100.0,7.386363636363637
S1H6,ensemble_S1H6_60_1h,ensemble_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_S1H6_60_1h.pkl,ensemble,1h,22,11,11,50.0,3968.518043013484,39.68518043013484,2.2361340770524465,1563.022070494715,11.34392460886433,5.173859081268794,103,76,652.631354781386,-291.8569872347056,1447.7152999999996,-922.6415499999997,0.7787081192920868,5.60524469197368,2.2420978767894737,2.4999999999999982,100.0,6.70391061452514
NGG6,ensemble_NGG6_15_15min,ensemble_NGG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NGG6_15_15min.pkl,ensemble,15min,117,67,50,57.26495726495726,9637.419519484964,96.37419519484963,2.261315394864098,1625.7159345,9.572983787965997,5.14566574838514,667,554,257.8834101609397,-152.81537922596024,729.642605000001,-1395.2219384999987,0.7583224776593332,2.3495512366418345,0.9398204946567337,2.5000000000000004,100.0,42.66994266994267
SVH6,quad_ensemble_SVH6_60_1h,quad_ensemble_SVH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_SVH6_60_1h.pkl,quad,1h,22,10,12,45.45454545454545,3737.4304222999017,37.374304222999015,2.2190488494021183,1480.983075,10.612084477375017,4.954515118386886,106,78,680.328822129862,-255.48814991655993,1450.6267549999998,-836.4277749999997,0.7027964979265385,5.622634073007008,2.2490536292028023,2.500000000000001,100.0,5.434782608695652
SVH6,xgb_SVH6_60_1h,xgb_SVH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_SVH6_60_1h.pkl,xgb,1h,23,10,13,43.47826086956522,3477.87283987961,34.7787283987961,2.0470917551792285,1762.423993645285,12.62876843175025,4.449390202254467,110,82,679.9332322944981,-255.49688331272074,1450.6267549999998,-836.4277749999997,0.7753168344497681,5.517917063243075,2.2071668252972296,2.5000000000000004,100.0,5.208333333333334
SVH6,rf_SVH6_60_1h,rf_SVH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_SVH6_60_1h.pkl,rf,1h,23,10,13,43.47826086956522,3387.5341100440783,33.87534110044078,1.9697031883876397,1480.983075,10.823841105027432,4.287211942079646,102,81,688.0906257944981,-268.7209344539154,1450.6267549999998,-836.4277749999997,0.6239703085947845,5.514224470168787,2.205689788067514,2.500000000000001,100.0,6.0109289617486334
SVH6,triple_ensemble_SVH6_60_1h,triple_ensemble_SVH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_SVH6_60_1h.pkl,triple,1h,22,9,13,40.909090909090914,3124.2965439462605,31.242965439462605,1.934494053884136,1784.2672645786351,12.78528786827852,4.094839774416178,107,82,718.6221442161091,-257.1771349229785,1450.6267549999998,-836.4277749999997,0.7179347309548955,5.629560969849108,2.2518243879396427,2.500000000000001,100.0,5.291005291005291
S1H6,quad_ensemble_S1H6_60_1h,quad_ensemble_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_S1H6_60_1h.pkl,quad,1h,22,10,12,45.45454545454545,3086.3600226269864,30.863600226269867,1.8892137070936377,2138.531612486644,15.874079543628058,4.032655972602976,100,74,655.7246714999999,-289.2405576977513,1447.7152999999996,-922.6415499999997,0.7844647919257494,5.608293868703317,2.2433175474813285,2.4999999999999982,100.0,6.896551724137931
PTH6,rf_PTH6_60_1h,rf_PTH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_PTH6_60_1h.pkl,rf,1h,22,12,10,54.54545454545454,2165.5126453137855,21.655126453137854,1.8075250436789299,1219.1024782640907,10.164266265287598,3.7729325219957497,100,79,403.93157354142727,-268.16662371833405,851.0763122538234,-753.5886000000007,0.6751560751552177,4.812881223161275,1.925152489264507,2.500000000000004,100.0,22.3463687150838
PTH6,xgb_PTH6_60_1h,xgb_PTH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_PTH6_60_1h.pkl,xgb,1h,23,12,11,52.17391304347826,2052.4185345914266,20.524185345914265,1.7358286894806305,1219.1024782640907,10.164266265287598,3.4640233004974847,104,83,403.4733249392845,-253.56921497090786,851.0763122538234,-753.5886000000007,0.8431742787361145,4.729516478861864,1.8918065915447446,2.5000000000000013,100.0,22.459893048128343
PTH6,quad_ensemble_PTH6_60_1h,quad_ensemble_PTH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_PTH6_60_1h.pkl,quad,1h,23,12,11,52.17391304347826,2052.4185345914266,20.524185345914265,1.7358286894806305,1219.1024782640907,10.164266265287598,3.4640233004974847,100,80,403.4733249392845,-253.56921497090786,851.0763122538234,-753.5886000000007,0.7542797266833567,4.729516478861864,1.8918065915447446,2.5000000000000013,100.0,22.22222222222222
PTH6,ensemble_PTH6_60_1h,ensemble_PTH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_PTH6_60_1h.pkl,ensemble,1h,23,12,11,52.17391304347826,2052.4185345914266,20.524185345914265,1.7358286894806305,1219.1024782640907,10.164266265287598,3.4640233004974847,101,81,403.4733249392845,-253.56921497090786,851.0763122538234,-753.5886000000007,0.7527405692704516,4.729516478861864,1.8918065915447446,2.5000000000000013,100.0,23.076923076923077
PTH6,triple_ensemble_PTH6_60_1h,triple_ensemble_PTH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_PTH6_60_1h.pkl,triple,1h,23,12,11,52.17391304347826,2052.4185345914266,20.524185345914265,1.7358286894806305,1219.1024782640907,10.164266265287598,3.4640233004974847,101,83,403.4733249392845,-253.56921497090786,851.0763122538234,-753.5886000000007,0.780873767955219,4.729516478861864,1.8918065915447446,2.5000000000000013,100.0,21.73913043478261
NRG6,xgb_NRG6_60_1h,xgb_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NRG6_60_1h.pkl,xgb,1h,19,8,11,42.10526315789473,286.0033635810396,2.860033635810396,1.0799410041878614,1936.4730588869315,19.127044872210053,0.47509198997155305,90,95,482.9604700439082,-325.24367243365697,749.0363765487498,-1459.224275,0.830498594986765,4.45169503564814,1.7806780142592542,2.5000000000000027,100.0,7.567567567567568
NRG6,ensemble_NRG6_60_1h,ensemble_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NRG6_60_1h.pkl,ensemble,1h,19,8,11,42.10526315789473,286.0033635810396,2.860033635810396,1.0799410041878614,1936.4730588869315,19.127044872210053,0.47509198997155305,90,94,482.9604700439082,-325.24367243365697,749.0363765487498,-1459.224275,0.7311775910981287,4.45169503564814,1.7806780142592542,2.5000000000000027,100.0,7.608695652173914
NRG6,triple_ensemble_NRG6_60_1h,triple_ensemble_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NRG6_60_1h.pkl,triple,1h,20,8,12,40.0,-71.89623888260212,-0.7189623888260211,0.9810285288038373,1936.4730588869315,19.127044872210053,-0.11843674672282191,90,92,464.7258291689082,-315.80857268615546,749.0363765487498,-1459.224275,0.7738076644846872,4.425615060956735,1.7702460243826927,2.5000000000000018,100.0,7.6923076923076925
NGG6,rf_NGG6_60_1h,rf_NGG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NGG6_60_1h.pkl,rf,1h,20,8,12,40.0,-414.1604534955586,-4.141604534955587,0.9002725758206638,1879.6881374412405,18.567804032374752,-0.6684075876109234,99,86,467.34549365403484,-346.0770335606528,698.6757903723097,-1415.1459465000005,0.6881114636989748,4.508470399308415,1.803388159723363,2.500000000000004,100.0,10.81081081081081
NGG6,triple_ensemble_NGG6_60_1h,triple_ensemble_NGG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NGG6_60_1h.pkl,triple,1h,20,8,12,40.0,-414.1604534955586,-4.141604534955587,0.9002725758206638,1879.6881374412405,18.567804032374752,-0.6684075876109234,95,88,467.34549365403484,-346.0770335606528,698.6757903723097,-1415.1459465000005,0.8139784469117511,4.508470399308415,1.803388159723363,2.500000000000004,100.0,10.92896174863388
NGG6,xgb_NGG6_60_1h,xgb_NGG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NGG6_60_1h.pkl,xgb,1h,20,8,12,40.0,-414.1604534955586,-4.141604534955587,0.9002725758206638,1879.6881374412405,18.567804032374752,-0.6684075876109234,94,91,467.34549365403484,-346.0770335606528,698.6757903723097,-1415.1459465000005,0.8835608333349227,4.508470399308415,1.803388159723363,2.500000000000004,100.0,10.81081081081081
NGG6,ensemble_NGG6_60_1h,ensemble_NGG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NGG6_60_1h.pkl,ensemble,1h,20,8,12,40.0,-414.1604534955586,-4.141604534955587,0.9002725758206638,1879.6881374412405,18.567804032374752,-0.6684075876109234,96,88,467.34549365403484,-346.0770335606528,698.6757903723097,-1415.1459465000005,0.7850711803383345,4.508470399308415,1.803388159723363,2.500000000000004,100.0,10.869565217391305
NGG6,quad_ensemble_NGG6_60_1h,quad_ensemble_NGG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_NGG6_60_1h.pkl,quad,1h,20,8,12,40.0,-414.1604534955586,-4.141604534955587,0.9002725758206638,1879.6881374412405,18.567804032374752,-0.6684075876109234,95,87,467.34549365403484,-346.0770335606528,698.6757903723097,-1415.1459465000005,0.7881345237572258,4.508470399308415,1.803388159723363,2.500000000000004,100.0,10.989010989010989
NRG6,quad_ensemble_NRG6_60_1h,quad_ensemble_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_NRG6_60_1h.pkl,quad,1h,21,7,14,33.33333333333333,-748.0587911599687,-7.480587911599687,0.818314465924392,1936.4730588869315,19.127044872210053,-1.2101962632540764,89,92,481.3240582987366,-294.09479994650883,749.0363765487498,-1459.224275,0.7586531930186015,4.393187259118817,1.7572749036475268,2.5,100.0,7.18232044198895
NRG6,rf_NRG6_60_1h,rf_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NRG6_60_1h.pkl,rf,1h,21,7,14,33.33333333333333,-748.0587911599687,-7.480587911599687,0.818314465924392,1936.4730588869315,19.127044872210053,-1.2101962632540764,92,92,481.3240582987366,-294.09479994650883,749.0363765487498,-1459.224275,0.6507700663162566,4.393187259118817,1.7572749036475268,2.5,100.0,7.065217391304348
